"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000158109.15",197.238294973299,0.061700169649426,0.116151632519331,0.53120363710047,0.595277672855752,0.77508056799345
"ENSG00000116213.16",188.301740042716,-0.138361518372411,0.109714928561265,-1.2611002001897,0.207272748513492,0.416104407590413
"ENSG00000078900.15",130.128536876388,-0.41837433007413,0.13629537283496,-3.06961506742228,0.0021433482257159,0.0123564256675613
"ENSG00000162592.10",0.22556228184156,-0.0248183725202229,2.86758131147866,-0.00865481038702451,0.99309454662531,NA
"ENSG00000235169.11",44.3405991533604,-0.142266790951272,0.220220358629934,-0.646020158337594,0.518266300529682,0.719455541366691
"ENSG00000130764.10",460.565472321399,-0.0163797791519746,0.0683050613105834,-0.239803300629447,0.810482748091216,0.90766994680082
"ENSG00000116198.14",587.749362283704,0.113820430292619,0.0648831039007232,1.75423836792355,0.0793896714347297,0.216573672127068
"ENSG00000169598.17",87.063374221678,-0.1606340996493,0.152739662329323,-1.05168557530889,0.29294383118282,0.518655926103199
"ENSG00000198912.12",189.125729420694,-0.0715207267259305,0.104681802860445,-0.683220242407151,0.494467683460548,0.703500126335356
"ENSG00000196581.11",22.0212873623845,-0.110669765523869,0.316499738356607,-0.349667794667099,0.726588025827552,0.858525346852103
"ENSG00000131697.18",272.397677161901,-0.0280783614848956,0.0899178830267517,-0.31226670979945,0.754837837694572,0.876005720162762
"ENSG00000069424.16",188.339002458427,0.122674834889198,0.102731467285524,1.19413104991721,0.232426709079172,0.448002146067393
"ENSG00000116254.18",25.5593681466013,-0.439750256884476,0.292920477828396,-1.50126157155219,0.133287920204007,0.310468735435218
"ENSG00000285629.1",0.312458549680505,-1.19912124485331,2.53228877586254,-0.473532582967309,0.635833260646865,NA
"ENSG00000116251.11",355.461512481305,-0.0412210934427131,0.0762191109768251,-0.540823592855165,0.588629179493822,0.770545209218283
"ENSG00000158286.13",208.30008982846,-0.180463772522966,0.0979525299084773,-1.84235948465633,0.0654225840049868,0.189481294733193
"ENSG00000116237.16",790.029042501387,-0.222514795326525,0.0544682504909267,-4.08522016626166,4.40350421376925e-05,0.000420380309277284
"ENSG00000173673.9",0,NA,NA,NA,NA,NA
"ENSG00000158292.7",98.4007436015144,-0.106191519717069,0.149545363944581,-0.710095698830367,0.477644793382941,0.689747610093998
"ENSG00000097021.21",587.633666991397,-0.126605907753446,0.0621541674558893,-2.03696570858741,0.0416534785077847,0.136452460521575
"ENSG00000069812.11",89.7805615964405,-0.0953892724509145,0.152032612641839,-0.627426384335276,0.530379777278169,0.727861029054441
"ENSG00000187017.18",1035.44632315231,-0.0497937566567867,0.0475418919433025,-1.04736590449891,0.294930850697841,0.520646633956218
"ENSG00000215788.11",167.447744491657,-0.0142610866813422,0.11411247289102,-0.124973951751637,0.900544172130107,0.954695569246835
"ENSG00000171680.23",299.360494453916,0.112609677106809,0.103330514265165,1.08980079996343,0.275800901512001,0.500249909157267
"ENSG00000162408.11",543.721087569439,-0.137045583933804,0.0619078842335605,-2.21370162509142,0.0268493110796221,0.0967154941075943
"ENSG00000173662.21",0.195828532181234,-0.024816924144744,3.22883368908125,-0.00768603357573537,0.993867492855926,NA
"ENSG00000204859.13",115.494294281244,0.0663594811511832,0.144452896527288,0.45938491194358,0.645957781200772,0.809247647795573
"ENSG00000162413.17",263.978673009243,-0.0316554728519143,0.0967091097134317,-0.327326690791754,0.743420807022685,0.869713717612619
"ENSG00000116273.6",189.515268650258,-0.0531707899481921,0.105568056662225,-0.5036636235364,0.614497774872415,0.788863683417113
"ENSG00000041988.16",101.035946015686,-0.0152724239089307,0.139536637210173,-0.109450995912472,0.912844787773173,0.959882330414495
"ENSG00000007923.17",918.604685178005,-0.134287071475326,0.0527390355646867,-2.54625572950831,0.0108885387793899,0.0471506938837567
"ENSG00000171735.20",311.004313138506,-0.010513868689811,0.0858346454791777,-0.122489801537789,0.90251112236744,0.955717959145906
"ENSG00000049245.13",349.72259017123,0.0442842731974746,0.0748543457341058,0.591605908289937,0.554114516548585,0.744809380386486
"ENSG00000049246.15",393.493962056736,0.151651954732982,0.0777910116184603,1.94947914389885,0.0512382311102968,0.15852422992785
"ENSG00000049247.14",0.0746211098422252,0,3.81692887976169,0,1,NA
"ENSG00000049249.10",0.344282747111638,-1.89289302968106,2.67159087069482,-0.70852653766883,0.478618338266096,NA
"ENSG00000116288.13",1077.49751489583,-0.0492301108324797,0.0454053821996944,-1.08423513793946,0.278260555756559,0.502820848921981
"ENSG00000116285.13",332.282696742007,0.327677017153668,0.0882881015185783,3.71145161712097,0.000206074060754427,0.00165280313391141
"ENSG00000162426.16",4.46038885525458,0.590749690341138,0.670450662523399,0.881123285220887,0.378251095345235,0.607080044535609
"ENSG00000142599.20",1811.23028398435,0.0299919871220114,0.0396236490673272,0.756921379730827,0.44909696577537,0.668739737076825
"ENSG00000074800.16",8054.7014141322,-0.158663391575032,0.0241428404931824,-6.57186098793289,4.96902445311226e-11,1.3424413026566e-09
"ENSG00000131686.15",0.0746211098422252,0,3.81692887976169,0,1,NA
"ENSG00000197241.4",0.0700495317807508,-0.746156790126697,3.81692887976169,-0.195486165352204,0.845012367202957,NA
"ENSG00000142583.18",1.02118392544885,1.21949753640923,1.42389747338601,0.856450382982483,0.391748706414832,NA
"ENSG00000180758.12",232.173883782803,-0.135460618382276,0.101603225474331,-1.3332314771493,0.182455852601215,0.382449475234147
"ENSG00000049239.13",505.061966289536,0.0218768409839353,0.0735188594433817,0.297567741795329,0.766033098116495,0.881909638763097
"ENSG00000171621.14",135.277041650421,0.301728257627182,0.135748345411032,2.2227030223726,0.0262358319739303,0.0950701638675193
"ENSG00000171612.7",121.76459641892,-0.134407169687723,0.131529358206978,-1.02187961319036,0.306837882563837,0.534742541224467
"ENSG00000188807.13",311.142525206114,-0.346763897075004,0.0844666153135475,-4.10533671543231,4.03726376399084e-05,0.000388193963935316
"ENSG00000171608.18",30.1685214243953,-0.0264644092107,0.288492238359879,-0.0917335224030774,0.926909762646458,0.966910499774568
"ENSG00000171603.18",2292.24220677944,0.0176867123659704,0.0349999413045957,0.505335486481174,0.613323222399998,0.787922207786395
"ENSG00000178585.15",309.286756489067,-0.0125799677057347,0.0864759433622533,-0.145473610539713,0.884336949830658,0.947224931544582
"ENSG00000162441.12",355.581117759316,-0.00281294840569978,0.0759039289421662,-0.037059325451296,0.970437703321668,0.988887652785446
"ENSG00000173614.14",106.673208015342,0.229645371849837,0.136773126681179,1.679024070168,0.0931473527810226,0.242149680909019
"ENSG00000162444.12",13.4530043629735,-0.277780695896415,0.404445349056358,-0.68681886574917,0.492196879733588,0.701726263959455
"ENSG00000130939.20",1243.96708931382,-0.181440919836137,0.0451216374538906,-4.02115105023727,5.79144517221242e-05,0.000539000190155836
"ENSG00000054523.20",1065.05086148846,0.00899004498206135,0.0459027019307214,0.1958500176227,0.844727559685143,0.926723455951278
"ENSG00000142657.21",2282.86371384912,0.0987783029046946,0.0355729119716991,2.77678428415644,0.0054899601623007,0.0269304004679473
"ENSG00000251503.8",0.265358821565398,0,3.16232804916905,0,1,NA
"ENSG00000175279.22",7.51562281162106,0.296364812297859,0.547387031070648,0.541417307089267,0.5882199807016,0.770400771584255
"ENSG00000241563.4",1.79183007218876,-0.791076213687685,1.04461013734223,-0.757293257463879,0.448874189498617,NA
"ENSG00000160049.12",749.320527163709,0.0611937476017593,0.0595120219402297,1.0282585872014,0.30382820583346,0.53168969298296
"ENSG00000142655.13",214.007566305919,-0.00136350546276087,0.0956407483124062,-0.014256532773113,0.988625317926,0.996184239376065
"ENSG00000130940.15",1136.21732737056,0.0217095626954308,0.0529450573280186,0.410039459603005,0.681777001661225,0.831186248668193
"ENSG00000175262.15",3.33871382528074,-1.00731040333102,0.818925985691038,-1.23003839288481,0.218682728175162,0.430907971390182
"ENSG00000120948.19",1405.88901315497,-0.10865682449824,0.0441547904818647,-2.46081621750346,0.0138621354183874,0.0572236496423748
"ENSG00000009724.18",4.01542472727718,0.734451527271924,0.694676415582711,1.05725703478194,0.290394296235297,0.516058891818412
"ENSG00000116649.10",1519.36666105837,-0.232242121122771,0.0496816982742406,-4.67460109436689,2.94525528051043e-06,3.56367878274634e-05
"ENSG00000171824.14",860.857948886823,-0.0866388158966536,0.0509850622176733,-1.69929803217189,0.0892630431747178,0.235064043845656
"ENSG00000198793.14",1396.76518068944,-0.0621537085830968,0.0420630551522951,-1.47763181628298,0.139506353547402,0.32051158451431
"ENSG00000171819.5",0.883972362334419,-1.33267824045855,1.63624009356342,-0.814475971894951,0.415372331831899,NA
"ENSG00000120942.14",175.487545801981,-0.196606647409866,0.117179786981298,-1.67782048828305,0.0933821483877904,0.242622348786771
"ENSG00000204624.8",42.1926062224425,-0.358943743714524,0.213519316708943,-1.68108323521761,0.0927467482654093,0.241407835665274
"ENSG00000116661.11",27.3205673302905,0.30297954665748,0.271395983192322,1.11637446911945,0.26426187724689,0.486259342856335
"ENSG00000132879.14",88.7663524558787,0.147855155488261,0.166057618885345,0.890384653716781,0.37325937976838,0.602989966922366
"ENSG00000116670.16",247.562253058999,-0.271249547035286,0.0910082749880338,-2.98049322515948,0.00287784603719273,0.0157408742673665
"ENSG00000116663.11",103.596100192018,0.757356597640391,0.182516585002432,4.14952207017405,3.33170165429672e-05,0.000325988931658681
"ENSG00000162490.7",3.00915375170691,0.300237430824787,0.771335478136203,0.389243642144218,0.697095922249549,0.841027135991907
"ENSG00000177674.16",112.421750161521,-0.298737322991086,0.137715329458595,-2.16923797928322,0.0300646211233014,0.10603658390898
"ENSG00000215910.8",1.48939517093753,-0.0910855646453043,1.16482161790262,-0.0781970073746683,0.93767134249922,NA
"ENSG00000177000.13",266.496257286599,0.0468149134287141,0.0850916427694064,0.550170520923893,0.582202420855637,0.766355016149455
"ENSG00000011021.23",242.451141344041,0.118754942738879,0.0928697476202576,1.27872580449412,0.20099362943877,0.408040915498908
"ENSG00000175206.11",0.252767367092332,-0.0248177397904136,2.76047982578216,-0.0089903717312557,0.992826817830757,NA
"ENSG00000120937.9",0,NA,NA,NA,NA,NA
"ENSG00000116685.16",617.550764348358,-0.0780237175517946,0.0649289652793413,-1.20167812957,0.229488257807896,0.444973164129621
"ENSG00000083444.17",826.439697638418,-0.0323705260847318,0.0644341858953885,-0.502381238078908,0.615399374071486,0.789343589270356
"ENSG00000116688.18",961.363644383636,-0.073467381430943,0.0501259743755944,-1.46565492932768,0.142742318639702,0.325083850704753
"ENSG00000116691.11",157.986082370191,-0.0499804803500338,0.132817405518737,-0.376309717501468,0.706686655844365,0.846704381802576
"ENSG00000120949.15",0.226923579146032,1.51439754046357,3.07576686040545,0.49236421653361,0.62246189094982,NA
"ENSG00000028137.19",0.0994096739049379,0,3.81692887976169,0,1,NA
"ENSG00000048707.15",1920.6531879091,-0.0353533726884161,0.0346597872207117,-1.02001124424936,0.307723128034453,0.535531338454903
"ENSG00000162496.9",193.000981180617,-0.20175313425479,0.109830824457827,-1.83694454858854,0.0662180818526044,0.191245730449006
"ENSG00000204518.3",0,NA,NA,NA,NA,NA
"ENSG00000188984.12",0.131899961518717,-1.42144961554795,3.80596281221091,-0.373479638578555,0.708791496886685,NA
"ENSG00000157330.10",0.14924221968445,0,3.81692887976086,0,1,NA
"ENSG00000116726.5",0,NA,NA,NA,NA,NA
"ENSG00000116721.9",0,NA,NA,NA,NA,NA
"ENSG00000239810.3",0.14924221968445,0,3.81692887976086,0,1,NA
"ENSG00000179172.10",2.1312892208418,-0.0671335884580766,0.986836321316053,-0.0680291016939331,0.945762468138746,NA
"ENSG00000120952.4",0,NA,NA,NA,NA,NA
"ENSG00000243073.4",0,NA,NA,NA,NA,NA
"ENSG00000187545.5",0.223863329526676,0,3.35243200251104,0,1,NA
"ENSG00000204510.6",0,NA,NA,NA,NA,NA
"ENSG00000232423.6",0,NA,NA,NA,NA,NA
"ENSG00000274764.6",0,NA,NA,NA,NA,NA
"ENSG00000277058.3",0,NA,NA,NA,NA,NA
"ENSG00000229571.7",0,NA,NA,NA,NA,NA
"ENSG00000275774.3",0.613874300914386,0.851751810402337,1.76891456850698,0.481510992993428,0.630153368651663,NA
"ENSG00000280267.6",0,NA,NA,NA,NA,NA
"ENSG00000179412.11",0,NA,NA,NA,NA,NA
"ENSG00000204505.5",0,NA,NA,NA,NA,NA
"ENSG00000279169.3",0,NA,NA,NA,NA,NA
"ENSG00000279804.3",0,NA,NA,NA,NA,NA
"ENSG00000270601.5",0,NA,NA,NA,NA,NA
"ENSG00000182330.11",0.222087189994726,0,3.09602172386748,0,1,NA
"ENSG00000237700.2",0,NA,NA,NA,NA,NA
"ENSG00000204501.7",0,NA,NA,NA,NA,NA
"ENSG00000204481.8",0,NA,NA,NA,NA,NA
"ENSG00000204480.9",0,NA,NA,NA,NA,NA
"ENSG00000204479.4",0,NA,NA,NA,NA,NA
"ENSG00000204478.11",0.0994096739049379,0,3.81692887976169,0,1,NA
"ENSG00000162494.6",0.0746211098422252,0,3.81692887976169,0,1,NA
"ENSG00000162493.17",0.0994096739049379,0,3.81692887976169,0,1,NA
"ENSG00000116731.23",711.350278537193,0.0827093400090862,0.0553717602176348,1.49370978426554,0.135251490083989,0.313379581017521
"ENSG00000189337.17",429.295522207227,-0.142799943680914,0.0784483816230895,-1.82030452032785,0.0687126433917413,0.196326041255872
"ENSG00000171729.14",99.4079452851794,-0.142456712256804,0.147951936781865,-0.962858042655009,0.335618767875172,0.563630058646287
"ENSG00000142621.21",7.01991464870331,-0.276116239118375,0.545364635299568,-0.50629656058777,0.612648477148855,0.787480167199135
"ENSG00000142634.13",391.975809669812,-0.204209458573673,0.0808667846836681,-2.52525755008676,0.0115613525349175,0.0494861484704968
"ENSG00000162438.12",0.199633703515076,0.66910736102357,2.97369689626024,0.225008595148029,0.821972587746002,NA
"ENSG00000142615.8",0,NA,NA,NA,NA,NA
"ENSG00000215704.10",0.223863329526676,0,3.35243200251104,0,1,NA
"ENSG00000132906.18",48.7346438519027,0.222250633155868,0.190879700900231,1.16434923204346,0.2442825125863,0.461849328938484
"ENSG00000116138.13",228.734449346164,-0.00644370987602914,0.0976461149341384,-0.065990437821058,0.947385438374501,0.976530766433974
"ENSG00000116771.6",145.881977125372,-0.643444750195832,0.128859940435572,-4.9933652617009,5.93361858936995e-07,8.23181639227976e-06
"ENSG00000197312.12",687.506505260823,-0.0519944000139583,0.0544549145150825,-0.954815565811921,0.339670974272655,0.567843253119512
"ENSG00000215695.2",0.598572222357236,0.99626364013447,1.82228097429796,0.54671241931738,0.584576320555201,NA
"ENSG00000116786.13",660.482366135979,-0.0864120203399963,0.0620579982410751,-1.39243969817257,0.1637892901825,0.357003407933309
"ENSG00000162461.8",8.09679242797058,0.173056420902819,0.484159549856245,0.357436760163467,0.720764861253719,0.855127374725944
"ENSG00000162460.7",0,NA,NA,NA,NA,NA
"ENSG00000162458.13",52.9358702448404,0.0209535765185821,0.191180094758255,0.109601245595561,0.912725622768681,0.959832650025279
"ENSG00000233954.7",44.3428487684271,0.226326421642713,0.220848704588108,1.02480303004186,0.305456136420315,0.533518858351724
"ENSG00000065526.13",2584.06255439918,-0.120570263189999,0.0326059961130602,-3.69779419625536,0.000217481097248559,0.00172665242348558
"ENSG00000116809.12",275.279575546092,-0.0531811883067318,0.085427394023229,-0.622530851078883,0.533592864131321,0.730070393933748
"ENSG00000183888.4",12.1842420782176,-0.549162146827236,0.411080753520537,-1.33589846307363,0.181582463383698,0.381517562392764
"ENSG00000173641.18",0,NA,NA,NA,NA,NA
"ENSG00000186510.12",5.53596163435563,0.110341248502846,0.678829455298899,0.162546347453737,0.870875633536996,0.93894657612619
"ENSG00000184908.20",0.339704218821999,0.00136723449750857,2.38261009929057,0.000573838958340546,0.999542142779881,NA
"ENSG00000185519.9",26.5082022402435,-0.542215709837464,0.297555373990622,-1.82223464011291,0.0684193906286298,0.195784324540229
"ENSG00000142627.13",127.122000465978,-0.0914399394922714,0.132694920923148,-0.689099016421509,0.490760958947681,0.700502220119332
"ENSG00000142632.17",371.190226574582,-0.199345172305688,0.0771864567401657,-2.58264442655721,0.00980463148867643,0.0433430314169843
"ENSG00000132881.12",66.3401872021975,0.0277320114613629,0.181912515203867,0.152446968424817,0.878834414509164,0.944053774632912
"ENSG00000037637.11",240.341000929996,-0.0497455217403759,0.107493225613559,-0.462778202593086,0.643523356875149,0.808732328498971
"ENSG00000055070.17",1526.4420972727,-0.110269967555615,0.0459779881567265,-2.39832084822274,0.0164704311902415,0.0659113567211285
"ENSG00000187144.11",2.52044814378493,-2.78694113048572,1.33523930972901,-2.08722220067902,0.0368680535641964,NA
"ENSG00000157191.20",325.585578380013,0.0523976684092244,0.0884101291041139,0.592665896319636,0.553404769208363,0.744280948754638
"ENSG00000219481.11",1439.65263764011,-0.227434191792016,0.0395800973985324,-5.74617564737091,9.12844824103609e-09,1.73544544479868e-07
"ENSG00000058453.17",682.798635573485,0.0478281166405741,0.0631015341117591,0.75795489466018,0.448477985636095,0.668179177494681
"ENSG00000117122.14",84.9086064153042,-0.104945379056603,0.169956746409856,-0.617482867102691,0.536916278544101,0.732238366385609
"ENSG00000159363.19",458.626150377906,0.0577021755316058,0.068457316323899,0.842892748798298,0.399288429309115,0.626193111346586
"ENSG00000288636.1",0,NA,NA,NA,NA,NA
"ENSG00000117118.10",899.159475066249,0.0433963692439127,0.0594830873992925,0.729558117126733,0.46566033119805,0.682109843065434
"ENSG00000117115.13",1177.71938838506,-0.6280501082163,0.0446627108750292,-14.0620686902246,6.49591939655315e-45,2.11450098210728e-42
"ENSG00000142623.11",2.83922357373432,-1.24651206154796,0.974918696056691,-1.27858052839668,0.201044810406557,NA
"ENSG00000142619.4",25.4684370296457,-1.70849446854633,0.310504758510166,-5.50231331958926,3.74840038927335e-08,6.38903596363245e-07
"ENSG00000159339.13",0.867125448084171,-0.945663103772385,1.72239033010931,-0.54904111294701,0.582977235779882,NA
"ENSG00000276747.1",0.174030783747163,0,3.37145191373159,0,1,NA
"ENSG00000179051.14",3263.08732552171,-0.185768162221061,0.0290368992592819,-6.39765839190556,1.57777780369115e-10,3.94326265319514e-09
"ENSG00000074964.17",460.753237747075,-0.0185027617792299,0.0764175380881416,-0.242127164027301,0.808681630471294,0.906946642039486
"ENSG00000117148.8",16.1447306854206,-1.2200987969475,0.395815609964955,-3.08249287352646,0.00205274645514633,0.0118854465034199
"ENSG00000117154.12",0.23769516020625,0,3.01306897626898,0,1,NA
"ENSG00000179023.9",18.3195462409559,-0.810396541519767,0.388173944698638,-2.08771493447074,0.0368235568555698,0.124196914277087
"ENSG00000009709.12",1.07298855415329,-0.936974058631524,1.40834673154027,-0.665300694529097,0.505858186460541,NA
"ENSG00000179002.6",0.0700495317807508,-0.746156790126697,3.81692887976169,-0.195486165352204,0.845012367202957,NA
"ENSG00000159423.17",490.708912244426,0.297826194080869,0.0643460098082856,4.6285106872706,3.6830485986215e-06,4.38092393914461e-05
"ENSG00000169991.11",169.339968933616,0.0609920540669212,0.11275551498331,0.540923023374502,0.588560640983521,0.770545209218283
"ENSG00000127481.15",3963.97959261637,0.0535751623153672,0.0333541512064109,1.60625170713592,0.108218616488437,0.26881525257918
"ENSG00000127463.16",857.113273645177,0.0760029919562306,0.0538989653637664,1.41010112983214,0.158509823721475,0.349607024853215
"ENSG00000053372.5",603.374130446875,-0.527560271904732,0.0655132277409017,-8.05272904566969,8.09680206038862e-16,3.53136994437734e-14
"ENSG00000211454.16",9.21436683446618,-0.336030095523958,0.476271060608125,-0.705543803343624,0.48047188236288,0.692481397625809
"ENSG00000162482.5",11.2591737601147,-0.0408850463584163,0.425518076227034,-0.0960829836441595,0.923454665857916,0.965522385114398
